,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
122,2,6.0,5302,5.263472799997544,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0]",25,1024,10
123,4,6.0,5304,5.277561199996853,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0]",25,1024,10
124,8,10.0,5310,5.294416699995054,"[0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0]",25,1024,10
125,16,10.0,5318,5.317723100000876,"[0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0]",25,1024,10
126,32,11.0,5335,5.35910079999303,"[0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1]",25,1024,10
127,64,13.0,5368,5.424630299996352,"[0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1]",25,1024,10
128,128,13.0,5432,5.549568599992199,"[0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1]",25,1024,10
129,256,13.0,5560,5.78891129999829,"[0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1]",25,1024,10
130,512,13.0,5816,6.26955199999793,"[0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1]",25,1024,10
131,1024,13.0,5842,6.332641699991655,"[0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1]",25,1024,10
132,0,11.0,5842,6.3439891999878455,"[1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0]",25,1024,11
133,1,11.0,5843,6.357668399999966,"[1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0]",25,1024,11
134,2,11.0,5844,6.370144599990454,"[1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0]",25,1024,11
135,4,11.0,5846,6.388440299997455,"[1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0]",25,1024,11
136,8,11.0,5850,6.408878999995068,"[1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0]",25,1024,11
137,16,12.0,5859,6.434927399997832,"[1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1]",25,1024,11
138,32,12.0,5875,6.479649399989285,"[1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1]",25,1024,11
